job_index,name,source,core,tier,spent,node_count,hp_per_second,kills_per_second,player_hp_lost,deaths,min_hp,followers_per_minute,q_casts,v_casts,generated,frame_p95_ms,gear_set,gear_rank,q,v,nodes
264,random ranged seg12 #0,random,ranged,seg12,64000,85,6256.62,41.500,199.7,0,328.5,5658.0,0,2,2907,2.48,lattice,15,BRQ,BRV,core.ranged PR02 pick.D1 OR01 pick.P2 PR06 BR02 OR04 PR05 PRQ OR03 OR08 ORQ PR10 pick.M2 PRQ5 PRQ2 ORQ3 ORQ1 BR06 PRQ3 BRQ BR11 PRF2 ORQ5 BRQ7 OR09 ORQ4 BRQ3 ORA PRQ4 PR07 BR01 BR05 BRK1 ORK1 BRF2 OR11 BRQ4 PRK2 BR03 PRE2 ORV OR12 ORQ6 PR11 BR09 BRQ6 BRQ5 BR07 BR04 ORF2 BRQ1 PRQ6 ORV3 OR07 BR10 BRE2 OR02 BRC PRQ1 BRQ2 G1 core.magic OR06 BRK2 ORV1 BR08 BRV BRV2 DO12 DO09 DT01 DO10 ORC DT06 DOQ OR05 DOQ3 DO01 PR03 DOQ6 DOQ1 OR10 DOQ2
268,random ranged seg12 #4,random,ranged,seg12,63876,75,5764.08,38.000,354.6,0,121.2,5046.0,0,1,1958,1.37,conduit,15,PRQ,BRV,core.ranged pick.P2 OR02 OR01 OR03 OR04 ORQ BR01 OR05 PR02 OR06 BR04 ORF2 ORQ5 ORQ7 OR07 pick.M2 pick.D2 BR02 BR08 BR09 ORQ3 PR01 BR07 OR08 PR06 BR11 PRQ OR10 ORQ1 BR06 PR07 BRC BR03 PR03 BRQ BRQ2 PRQ6 BRQ3 PR08 BRA BRQ7 PR05 OR11 BRF1 BRS2 PRF2 PRQ1 ORK2 PRQ5 ORQ6 ORV PRA PR12 PRQ4 BRV BRV3 PRE2 PR04 BR05 BRV2 BRQ4 PRQ2 ORQ4 PRC BRV1 BRQ1 PR09 BRK2 ORV1 PRK2 OR09 PRV ORS1 BRE1
272,random ranged seg12 #8,random,ranged,seg12,64000,90,5795.20,39.500,320.9,0,77.1,5256.0,1,2,2151,1.37,conduit,15,PRQ,BRV,core.ranged OR02 PR01 OR05 pick.M3 OR06 OR01 OR11 ORQ BR01 OR03 ORQ2 ORQ6 OR08 PR03 PR02 pick.D1 ORQ4 PR05 PR06 G1 core.magic PRK1 OR07 PR04 IN01 ORQ7 PRF2 ORK2 ORQ3 BR02 DT02 OR12 PR09 ORF1 PR08 PR11 BR04 BR03 ORV OR10 BR06 BRK1 IN03 IN02 pick.P3 DT01 IN04 IN05 BR08 DTQ BR11 OR09 IN10 DO05 ORA DO07 INQ INK1 DT03 PRK2 BRF1 PR07 DT06 PRQ DT10 PRQ6 PRQ1 BRC BR07 DT09 DO12 BR05 PR12 BRV DO08 IN06 IN09 PRC INC DT04 IN08 BR09 BR10 DO11 PRQ5 DO03 ORS1 PRS1 BRS2
276,random ranged seg12 #12,random,ranged,seg12,64000,86,6606.65,45.100,149.0,0,344.0,5904.0,0,2,2710,1.42,gravemarch,15,BRQ,PRV,core.ranged pick.D3 pick.M2 BR01 OR02 BR03 BRQ PR02 PR06 BRQ4 BR08 pick.P2 BR07 OR01 BRQ1 BRQ7 PR01 PR03 BR06 OR03 PR04 PRQ PRQ6 PR11 BR02 OR08 PR09 BR11 PR05 PRQ3 BRK2 PRF2 PR07 BR04 PR12 PRQ4 PRK1 ORQ BRC ORQ4 G1 core.magic BRQ5 DO12 IN02 BRV ORQ1 IN01 BRV1 BRF1 IN05 IN11 PRV ORQ6 DO01 OR10 IN06 BRQ6 BRA PR10 PRV1 IN08 ORQ7 IN07 INQ RM3 DT02 PRE2 IN03 INQ3 INQ6 OR06 PRQ1 OR07 INA INQ5 OR04 DT11 DO02 RM4 DO05 DTQ OR11 PRK2 OR12 DTQ6
280,random magic seg12 #0,random,magic,seg12,64000,80,8113.43,44.300,60.2,1,1.0,5958.0,0,2,2064,3.30,gravemarch,15,INQ,DOV,core.magic DO12 pick.D3 DT02 IN02 DO05 DO07 pick.M2 DO09 DO03 DOK2 DT03 IN03 DO06 DO02 IN01 DO11 DO10 INQ DOF2 DOS2 DO01 DOC DOQ DOV DTQ DOQ1 IN06 DT08 DTQ5 DT01 pick.P1 DO04 DT06 DOV1 DT07 DTQ2 DO08 DT05 INQ5 INQ3 IN05 INQ2 DT11 INQ4 IN07 DOQ6 IN08 DTA IN10 IN04 IN11 INQ6 DT10 DT04 DT12 DTF1 INK2 IN09 INK1 DOK1 DOQ2 DOV2 INF1 INV DTQ4 DTK1 DOA INA DOQ5 DOQ3 IN12 INV1 DOQ4 DTQ3 DTE1 DOE2 INV2 DTS1 INS2
284,random magic seg12 #4,random,magic,seg12,64000,93,8518.96,45.000,71.9,0,453.4,5826.0,0,2,3953,5.14,gravemarch,15,INQ,INV,core.magic pick.M2 DT01 pick.P2 DT02 DT04 DO12 IN01 pick.D1 IN03 DT10 DO05 IN04 DTS1 DT11 DT05 DT03 IN05 DO09 DOQ DO10 DO11 DOK1 DTQ DTQ5 DT08 DO01 DO04 DOF2 IN10 DO06 DO02 DT06 DO07 DTQ4 IN06 IN11 INK1 INS2 DO03 IN09 INF1 IN08 DTK1 INC INQ INQ4 INV G1 core.ranged DOS2 IN12 BR02 OR02 BR06 OR05 DT07 OR10 INS1 OR11 ORK1 ORQ BR05 DOK2 OR08 INV1 OR06 IN02 PR01 DOA DO08 DTQ6 INK2 DTV PR03 PR11 IN07 OR03 OR01 DTQ2 DOQ5 RM1 OR12 DT09 DTF1 PR04 DTE1 BRQ DT12 ORF2 BR01 DOE2 DOS1
288,random magic seg12 #8,random,magic,seg12,63876,75,6270.77,41.300,121.9,0,425.6,5382.0,1,2,1814,3.04,gravemarch,15,DOQ,INV,core.magic IN01 DT02 DT01 pick.P2 DT04 DT03 DT10 DT06 DO12 DO09 DT05 IN02 DTK2 DOQ DO08 DOQ1 DT11 DTQ DOQ2 DO06 DO04 DTQ3 DOF2 DT07 DO02 DO11 IN06 DOK2 DOS1 IN09 DOQ4 IN05 DO05 IN11 DTQ1 INF1 IN03 DO01 pick.D2 DOV INK1 IN04 pick.M3 IN10 DO03 INQ DO10 DT09 DTC INQ3 DTV IN12 DTV2 INQ2 INQ6 DOQ3 DTK1 DOQ5 INQ1 DOV1 DO07 DTA DTS2 IN07 DOV2 INV DTV3 DTQ4 DOK1 IN08 DTQ6 DTQ2 INV2 DOE2
292,random magic seg12 #12,random,magic,seg12,64000,82,7702.01,44.800,69.1,0,256.9,6372.0,1,2,2722,4.51,conduit,15,DOQ,INV,core.magic pick.M2 DO01 pick.P3 pick.D1 IN02 DO05 DO02 DO03 DT01 IN03 DO12 DO06 DO08 DO11 IN06 DT03 DT06 DT02 IN09 DOK2 DT04 DOA DT05 DO09 DTA DOK1 DT07 INF1 DO04 DTF1 DTQ DTQ2 DO07 IN12 IN08 DO10 DT08 DTK1 DOF2 DTQ1 IN04 INK1 INQ DTK2 INQ4 INQ3 DOC IN05 IN07 DT09 IN10 IN11 DTQ6 INQ2 G1 core.ranged IN01 INQ6 INQ5 DOQ OR01 INA PR01 PR03 DOV DOS2 BR11 PR07 RM1 DOQ5 DOQ4 PR08 PR04 INV DT10 DOQ3 DOV2 INC DOE2 BR02 BR01
1,Execution developed,preset,melee,seg4,4800,11,2934.76,23.300,45.7,0,146.9,3084.0,1,0,1716,2.83,conduit,3,EXQ,,core.melee EX01 EX02 EX03 EX04 EX05 EX06 EX10 EXQ EXQ3 EXF2
5,Momentum pure,preset,melee,seg6,12800,14,2126.60,15.300,0.0,0,303.0,2118.0,1,1,150,1.14,gravemarch,6,MOQ,MOV,core.melee MO01 MO02 MO03 MO04 MO07 MO12 MOQ MOQ1 MOF1 MOK1 MOC MOV MOE1
9,Precision early,preset,ranged,seg2,1000,5,886.60,6.900,166.9,1,3.6,708.0,0,0,0,0.77,gravemarch,1,,,core.ranged PR01 PR02 PR03 PR04
13,Barrage developed,preset,ranged,seg4,6000,12,1277.61,9.500,162.7,1,15.7,1200.0,1,0,1249,0.99,conduit,3,BRQ,,core.ranged BR01 BR02 BR04 BR05 BR09 BR10 BR11 BR08 BRQ BRQ4 BRF2
17,Ordnance pure,preset,ranged,seg6,13600,15,4566.99,34.400,241.1,1,7.7,4800.0,1,2,1945,1.09,conduit,6,ORQ,ORV,core.ranged OR01 OR02 OR03 OR04 OR09 OR08 OR12 ORQ ORQ1 ORF1 ORK1 ORC ORV ORE1
21,Distortion early,preset,magic,seg2,1000,5,1290.46,10.500,126.5,1,16.6,1428.0,0,0,446,1.83,conduit,1,,,core.magic DT01 DT02 DT03 DT06
25,Dominion developed,preset,magic,seg4,5600,12,4729.53,35.200,187.1,1,10.4,4656.0,1,0,2392,3.01,conduit,3,DOQ,,core.magic DO01 DO02 DO04 DO06 DO05 DO07 DO08 DO11 DOQ DOQ6 DOF1
29,Hybrid: Death Debt,preset,melee,seg9,20600,26,5542.21,40.700,139.6,0,280.9,5400.0,1,2,2725,2.70,conduit,10,EXQ,EXV,core.melee EX01 EX02 EX03 EX04 EX05 EX06 EX10 EXQ EXQ3 EXF2 EXC EXV EXE2 G1 core.magic DT01 DT06 DT03 DT02 DT10 DT08 DT09 DT12 DTF2 MM2
33,"Hybrid: Kill Feed, ranged side",preset,ranged,seg9,18000,21,1770.00,13.100,234.6,0,35.1,1710.0,1,0,1198,0.99,conduit,10,BRQ,BRV,core.ranged BR01 BR02 BR04 BR05 BR09 BR10 BR11 BR08 BRQ BRQ4 BRF2 BRC BRV BRE2 G1 core.melee EX01 EX03 EX10 MR2
37,Authored: Blood domino,authored,melee,seg6,12000,14,6158.81,43.600,195.5,0,50.5,6072.0,1,2,1104,6.58,lattice,6,EXQ,EXV,core.melee EX01 EX02 EX03 EX04 EX05 EX06 EX10 EXQ EXQ3 EXF2 EXC EXV EXE2
41,Authored: Bullet Hell,authored,ranged,seg6,13200,15,1680.09,13.300,182.0,0,90.0,1608.0,1,1,932,0.94,gravemarch,6,BRQ,BRV,core.ranged BR01 BR02 BR04 BR05 BR09 BR10 BR11 BR08 BRQ BRQ4 BRF2 BRC BRV BRE2
45,Authored: Mass Grave,authored,magic,seg6,12800,15,5926.53,40.600,210.5,0,67.5,5448.0,1,2,5093,2.03,gravemarch,6,DOQ,DOV,core.magic DO01 DO02 DO04 DO06 DO05 DO07 DO08 DO11 DOQ DOQ6 DOF1 DOC DOV DOE1
49,Authored: Stormwire,authored,ranged,seg9,20600,24,4373.55,30.100,244.0,0,119.0,4200.0,1,1,5339,1.20,conduit,10,BRQ,BRV,core.ranged BR01 BR02 BR04 BR05 BR09 BR10 BR11 BR08 BRQ BRQ4 BRF2 BRC BRV BRE2 G1 core.magic DO05 DO07 DO01 DO02 DO06 DOA RM6
53,"Route: Kill Feed, ranged side",route,ranged,seg9,18000,21,2437.51,18.400,163.5,0,210.1,2400.0,1,1,1168,0.96,gravemarch,10,BRQ,BRV,core.ranged BR01 BR02 BR04 BR05 BR09 BR10 BR11 BR08 BRQ BRQ4 BRF2 BRC BRV BRE2 G1 core.melee EX01 EX03 EX10 MR2
57,random melee seg2 #1,random,melee,seg2,3000,10,1335.79,9.500,170.5,1,9.1,1038.0,1,0,189,1.15,gravemarch,1,BAQ,,core.melee MO02 BA01 BA03 MO05 EX01 BAQ EX04 EX02 BA07
61,random melee seg2 #5,random,melee,seg2,3000,9,1274.10,9.900,170.5,1,8.9,1242.0,0,0,162,1.29,gravemarch,1,,,core.melee EX02 MO01 MO03 BA01 MO02 MO06 MOK1 MO05
65,random melee seg2 #9,random,melee,seg2,3000,9,440.28,2.700,150.4,1,11.5,396.0,0,0,149,1.54,conduit,1,,,core.melee MO01 MO04 MO09 BA01 MO12 BA02 BA06 MO02
69,random melee seg2 #13,random,melee,seg2,3000,10,1318.15,8.400,175.7,0,22.8,1110.0,1,0,188,1.25,gravemarch,1,BAQ,,core.melee MO01 BA02 BA01 MO04 BAQ BAQ2 BA05 EX01 EX02
73,random ranged seg2 #1,random,ranged,seg2,3000,8,420.94,2.500,120.0,1,15.3,384.0,1,0,80,0.97,conduit,1,ORQ,,core.ranged PR01 OR02 OR05 ORQ OR10 ORQ5 BR02
77,random ranged seg2 #5,random,ranged,seg2,3000,9,889.58,7.400,138.3,1,13.4,960.0,1,0,561,0.95,conduit,1,BRQ,,core.ranged OR01 BR02 PR01 BR05 BR06 BRQ OR03 BRQ2
81,random ranged seg2 #9,random,ranged,seg2,3000,10,1520.48,11.500,138.9,1,18.5,1440.0,1,0,497,2.15,lattice,1,PRQ,,core.ranged PR02 PR01 PR03 PR05 BR01 PRQ BR02 PRQ3 OR01
85,random ranged seg2 #13,random,ranged,seg2,3000,9,1316.09,10.000,131.0,1,7.3,1386.0,0,0,610,2.15,lattice,1,,,core.ranged OR02 OR05 PR02 OR10 BR01 OR11 PR01 BR04
89,random magic seg2 #1,random,magic,seg2,3000,10,1113.37,8.000,133.5,1,21.4,1056.0,1,0,357,1.28,gravemarch,1,DOQ,,core.magic DO05 DO12 IN02 DO03 IN06 DOQ IN03 DT01 DT04
93,random magic seg2 #5,random,magic,seg2,3000,10,1322.89,9.600,158.1,1,8.8,1182.0,0,0,1353,2.86,gravemarch,1,,,core.magic DO05 DT01 IN02 DT04 DO07 DT11 IN06 DT05 DT02
97,random magic seg2 #9,random,magic,seg2,3000,10,923.51,6.800,133.5,1,12.9,888.0,1,0,467,1.31,gravemarch,1,DTQ,,core.magic DT02 DT01 IN02 DT04 IN01 IN03 DT03 DTQ IN04
101,random magic seg2 #13,random,magic,seg2,3000,10,2976.83,25.700,142.7,1,17.2,3690.0,1,0,1591,3.96,lattice,1,DOQ,,core.magic DO12 DO09 DT01 DOQ DO01 DOQ2 DT06 DT02 IN02
105,random melee seg4 #1,random,melee,seg4,8000,20,1755.29,13.000,204.7,0,44.8,1650.0,1,0,228,1.17,gravemarch,3,BAQ,,core.melee BA02 pick.M3 EX01 EX04 BA01 EX08 BAQ BAQ4 BAQ3 BAQ2 BA04 BA08 MO01 BAQ1 BA05 MO04 BA03 BAF2 MO02
109,random melee seg4 #5,random,melee,seg4,8000,18,4873.43,37.100,186.0,1,20.0,5112.0,1,0,492,6.63,lattice,3,EXQ,,core.melee MO02 MO06 EX01 MOQ EX04 MOQ5 MO07 EX02 EXQ EXQ1 MOQ2 EX03 EX05 EXQ3 EX08 EX12 pick.M1
113,random melee seg4 #9,random,melee,seg4,8000,21,4844.28,34.200,216.7,1,8.0,4596.0,0,0,420,7.96,lattice,3,EXQ,,core.melee pick.M2 EX02 BA01 BA02 EX01 BA06 BAQ BAQ4 BA07 EX05 BA11 BA04 BA08 MO02 MO05 EXQ EX06 EX12 BA05 MO01
117,random melee seg4 #13,random,melee,seg4,8000,21,4168.61,31.700,161.6,0,24.4,4326.0,1,0,189,8.48,lattice,3,BAQ,,core.melee pick.M1 MO01 MO02 EX02 BA01 BA03 BAQ BA02 MO05 BA05 MOQ EX01 MOQ6 MOQ4 BA06 EX03 EX04 BA10 MO08 MOQ2
121,random ranged seg4 #1,random,ranged,seg4,8000,22,2196.44,16.800,174.5,1,0.2,2064.0,1,0,955,2.22,lattice,3,BRQ,,core.ranged PR01 OR02 pick.M1 BR02 BR06 BRQ OR01 OR06 BR05 BRQ6 OR04 OR05 PR02 G1 core.magic BR01 BRQ1 DO05 OR10 IN01 DO01
125,random ranged seg4 #5,random,ranged,seg4,8000,19,1806.16,12.400,171.0,1,0.6,1710.0,1,0,426,2.21,lattice,3,ORQ,,core.ranged OR01 PR01 pick.M1 OR04 ORQ OR09 OR10 OR08 OR03 PR03 PRQ OR02 PR05 PR06 BR01 PRQ1 PR04 ORF2
129,random ranged seg4 #9,random,ranged,seg4,8000,20,1989.30,15.000,152.7,1,10.6,1932.0,1,0,1331,1.19,conduit,3,ORQ,,core.ranged BR01 pick.M2 OR02 BR04 BR08 BR07 PR01 OR01 OR05 OR06 ORQ PR03 ORQ1 PRQ BRF2 BR03 BR09 PRQ5 PR02
133,random ranged seg4 #13,random,ranged,seg4,8000,18,2946.74,21.300,169.9,1,0.3,2706.0,1,0,1154,2.31,lattice,3,ORQ,,core.ranged PR01 OR01 BR01 pick.M2 OR04 BR03 BR11 ORQ ORQ2 ORQ3 BR06 BRK1 ORQ5 BRF1 OR03 PR02 PR03
137,random magic seg4 #1,random,magic,seg4,8000,18,1250.62,9.400,167.6,1,8.0,1236.0,1,0,521,1.64,conduit,3,DTQ,,core.magic DT01 IN02 IN06 DO12 INQ DT06 DT03 IN09 IN08 INQ2 DO09 DO02 DTQ INK1 DT04 DT02 pick.M1
141,random magic seg4 #5,random,magic,seg4,8000,19,3982.04,26.500,125.5,1,16.2,3828.0,0,0,2125,3.38,gravemarch,3,,,core.magic DO01 DT01 DO03 IN02 IN03 DT06 DO02 DT03 DT05 DT02 DO09 DO04 DTA DT11 IN04 DT07 DO12 pick.M1
145,random magic seg4 #9,random,magic,seg4,8000,20,6281.43,43.800,131.4,0,17.0,6156.0,1,0,1947,4.18,conduit,3,DOQ,,core.magic pick.M3 DO05 DO12 DT01 DT04 DT05 DO09 DT11 DO02 DO06 DT06 DOK2 DOQ DO03 DOQ3 IN02 DO08 DT02 DO01
149,random magic seg4 #13,random,magic,seg4,8000,16,6815.64,42.500,93.7,1,6.8,5730.0,1,0,1944,5.97,lattice,3,INQ,,core.magic pick.M3 IN02 DO01 DT02 IN01 IN06 INQ DO02 DT05 DT04 IN05 INK2 DO12 IN09 INA
153,random melee seg6 #1,random,melee,seg6,16000,33,6655.15,40.200,205.7,0,73.9,5328.0,1,0,631,7.06,lattice,6,EXQ,,core.melee BA02 EX01 EX02 EXQ MO02 BA05 EX08 EX05 BAQ BA06 BAQ1 EXQ5 EXQ3 pick.M3 BAQ5 EX12 BAQ3 EX04 BAQ6 EX06 MO06 BA11 EXQ6 MO03 BA07 EXF1 BA01 BA12 MO08 BAQ2 MOQ MO05
157,random melee seg6 #5,random,melee,seg6,16000,30,3829.44,24.600,0.0,0,303.0,3354.0,0,0,1004,1.65,gravemarch,6,MOQ,,core.melee MO01 MO04 MOQ EX02 MO03 EX01 MO02 EX12 MOQ1 MOF1 EXQ MO08 MO11 EX06 EXQ6 EX05 MO12 pick.M2 EX04 EX09 EX03 MO09 EXQ3 EX11 MOQ2 MOK2 MOQ3 EX07 MO10
161,random melee seg6 #9,random,melee,seg6,16000,33,2730.84,18.100,0.0,0,285.0,2484.0,1,0,447,1.33,gravemarch,6,MOQ,,core.melee MO02 MO05 BA01 BA04 BAQ MO10 MO08 BA07 BA10 MOF2 BAQ1 BA03 MOQ EX01 EX04 MOQ1 BA08 BA02 EX06 pick.M3 BAQ4 EX02 MO09 BA05 MOQ3 BAK1 BAF1 MOQ6 MOQ5 EX03 MO03 EX07
165,random melee seg6 #13,random,melee,seg6,16000,31,809.94,5.100,132.2,0,128.8,654.0,1,0,194,2.98,conduit,6,BAQ,,core.melee pick.M3 BA02 MO01 MO02 MO06 MO03 MO08 MOQ BA05 MO10 MO04 BA06 BA07 BAQ MOQ4 MOQ2 BAQ2 MOQ3 BAQ4 MOQ6 MO07 BA10 BA01 MO12 MOK1 BA08 BAQ3 BAK1 MO05 BA11
169,random ranged seg6 #1,random,ranged,seg6,16000,34,3884.92,29.000,193.1,0,66.6,3654.0,1,0,1847,1.20,gravemarch,6,BRQ,,core.ranged BR01 OR02 OR06 pick.M1 OR01 BR02 BRQ BRQ1 OR05 BR11 PR01 OR04 OR08 PR02 PR06 PRQ BRQ5 BRQ6 PR03 BR04 PRK1 BRQ2 BR03 BRF2 ORQ OR03 BR07 ORQ6 PRQ1 OR11 PR08 BRQ4 PR04
173,random ranged seg6 #5,random,ranged,seg6,16000,35,3205.32,23.200,204.9,0,51.2,3084.0,2,0,1542,2.54,lattice,6,PRQ,,core.ranged pick.M3 PR02 PR01 PR03 BR01 PRQ PR05 PR04 BR02 OR02 PRF2 G1 core.melee OR01 BA01 BA02 PR10 PR11 ORQ PRQ3 PRQ1 PR09 PR08 BAQ BR05 BAQ6 BA07 PR06 ORQ7 BR04 EX02 BR11 ORQ2 BRS2
177,random ranged seg6 #9,random,ranged,seg6,16000,32,3607.78,22.300,258.4,0,25.3,3036.0,2,0,1822,1.32,conduit,6,ORQ,,core.ranged OR01 PR02 OR04 BR01 PR01 PR05 OR08 OR03 BR04 PR03 OR09 BR11 ORQ ORQ2 PR06 ORF2 pick.M3 PR07 PRF1 PR12 OR07 PR09 PR04 ORQ6 ORQ4 BR09 PRS2 PR10 OR10 OR12 ORQ5
181,random ranged seg6 #13,random,ranged,seg6,16000,33,3664.38,25.200,158.6,0,129.4,3372.0,1,0,1515,1.62,gravemarch,6,ORQ,,core.ranged PR01 BR01 PR03 BR04 PR08 OR01 BR11 PRQ PRQ6 PR04 BR02 BR06 PR11 BRQ PRK1 OR03 PR05 PRQ2 BRQ1 PR10 pick.M2 BRQ3 PRF1 BRS1 OR04 PRQ1 PRQ3 PRQ4 ORQ PR06 BR08 BRS2
185,random magic seg6 #1,random,magic,seg6,16000,33,5685.52,35.200,175.3,0,100.0,4584.0,1,0,2373,3.48,gravemarch,6,DTQ,,core.magic DO12 pick.M3 DO05 DOQ IN01 IN05 DT02 DOQ1 DT10 DOQ6 DT01 DO11 DT03 IN11 DO01 IN10 IN04 DOF1 DO03 DT06 DT07 DOQ4 DO07 DT09 DT04 IN06 DT05 DTQ DO02 DOK1 IN12 IN07
189,random magic seg6 #5,random,magic,seg6,16000,33,6645.75,45.700,116.2,1,1.9,6006.0,1,0,2602,3.47,gravemarch,6,DOQ,,core.magic DO01 DO12 DO02 DO04 DT01 DO03 IN01 pick.M3 IN03 IN02 IN05 INK2 IN04 DO05 DT06 IN06 DT02 DO11 DT05 DT03 INQ DOK2 INQ2 INQ6 DOQ DT09 DOF1 IN07 DT10 DOQ5 DO08 INQ1
193,random magic seg6 #9,random,magic,seg6,16000,33,4681.27,31.200,219.6,0,38.8,4206.0,0,0,3712,6.71,conduit,6,DTQ,,core.magic IN02 DT02 DT10 DO05 pick.M2 DO01 DO03 DT03 DTQ DTQ4 DTQ5 IN01 DO07 DOK1 DO09 INQ INQ3 DO12 IN10 DO08 IN04 IN03 DO10 DOF2 IN05 DTQ2 IN06 DO04 DT06 IN11 DT11 DOS2
197,random magic seg6 #13,random,magic,seg6,16000,24,5943.61,38.000,218.5,0,75.4,5340.0,0,2,5173,5.88,conduit,6,DTQ,DOV,core.magic DO01 DO05 DO06 DO03 DO12 IN01 pick.M2 DO07 IN02 INQ IN03 INQ5 DO11 DO10 DOC DT02 DT01 INQ2 DTQ DO02 DT06 DO08 DOV
201,random melee seg9 #1,random,melee,seg9,31876,44,7503.63,43.800,91.4,0,233.3,5874.0,1,2,1282,5.37,lattice,10,BAQ,EXV,core.melee EX01 BA01 pick.D2 EX02 EX05 EX06 EXQ EX04 pick.M2 EXQ5 BA04 EXK1 MO01 EX09 BA03 BA07 EXQ3 EX08 MO02 EXS1 BAF1 MO03 EX10 EXQ1 BAQ MO08 MOQ EXC BA09 BAQ6 BA10 EX03 BAC EXF1 EXQ6 BAQ5 MO06 MO07 MOA MOQ5 BA02 EXV EX07
205,random melee seg9 #5,random,melee,seg9,32000,53,5366.74,36.700,141.5,0,218.1,4632.0,1,0,2073,2.48,conduit,10,EXQ,,core.melee pick.M3 pick.D1 EX01 BA01 BA03 BA02 BA06 BA08 MO02 BA11 BA04 BAK2 BA09 BA05 MO06 MO11 BAS1 MO01 BAQ BA12 EX04 MO10 BAQ6 BA07 MO08 EX03 EX06 BAK1 MOQ BAF1 MO07 MOA MOF2 MO09 EX08 EX09 MO04 EXK1 MOQ2 MOK2 EX05 BAS2 EXQ BAQ5 MOQ6 EX10 MO03 EXC EXQ6 BA10 MOE2 MOS2
209,random melee seg9 #9,random,melee,seg9,32000,49,3619.46,23.300,183.5,0,302.4,3132.0,0,1,571,1.47,gravemarch,10,EXQ,MOV,core.melee pick.M2 pick.D1 MO02 MO05 BA01 EX02 MOQ MOQ4 BA04 MO10 MOQ5 MO06 MO08 EX01 MO07 EX06 EXQ MOQ6 EXQ4 MO03 MO09 BAQ MOK2 BAQ2 BA09 BAQ1 EXQ3 EX03 EXQ6 MOV BA07 EX07 BA03 BA10 MOV3 MOK1 MOQ2 BA11 MO11 MOF1 EXK2 EX04 BA08 BA02 BA05 EXQ2 EX08 BAQ3
213,random melee seg9 #13,random,melee,seg9,32000,49,6786.28,44.100,129.1,0,150.3,6378.0,1,2,563,6.90,lattice,10,BAQ,MOV,core.melee pick.M2 BA02 BA05 BAQ BA06 pick.D1 BAQ6 BA11 BA07 EX01 MO01 BA08 EX02 BA01 EX05 BA12 MO03 BAQ2 MO07 MO08 BAQ4 EX04 MO11 EXK1 MOQ MOA MO04 EX11 EX12 EXS2 MOK1 EXS1 MOQ2 BA03 EX09 EXQ EXQ2 BAQ1 BAQ5 BA10 EXQ3 MO12 EX10 MOQ6 MOQ3 MOV EXQ5 BA04
217,random ranged seg9 #1,random,ranged,seg9,32000,49,4971.14,31.400,228.2,0,106.3,4128.0,1,1,2011,1.25,gravemarch,10,ORQ,BRV,core.ranged BR01 BR04 pick.D1 BR08 BR02 OR02 BR03 PR02 BRF2 BR09 BRC BR11 OR05 OR06 BR06 ORQ OR07 OR10 ORQ5 ORQ7 PR01 BRQ PR11 OR03 BRV PR10 OR11 ORQ3 G1 core.melee pick.M1 ORF1 BA01 ORQ1 EX02 BR05 BA02 PRQ PRQ1 BRV1 PR03 BRK2 BR07 OR09 BA06 BR10 ORQ4 ORE1
221,random ranged seg9 #5,random,ranged,seg9,32000,55,5614.64,36.500,179.7,0,118.4,5148.0,1,0,2719,1.37,conduit,10,BRQ,,core.ranged BR02 pick.M3 OR01 BR06 pick.D1 BRQ BRQ6 PR02 OR03 BR01 BRQ5 OR04 OR08 PR06 OR09 BR03 ORQ OR02 BR11 BR05 BR08 PRQ BR04 OR12 OR05 PR05 OR11 ORQ3 BRQ3 PRQ2 BR09 PR11 PRF1 BRQ7 BRQ1 PR01 PR10 BR07 OR10 BRF2 BR10 ORQ6 OR06 BRC PRK2 BRK2 PRK1 OR07 PRQ5 PRQ3 PRS2 G1 core.melee PR07
225,random ranged seg9 #9,random,ranged,seg9,32000,52,5523.94,39.100,251.3,0,159.0,4770.0,0,2,1923,1.27,gravemarch,10,PRQ,PRV,core.ranged PR01 pick.D1 OR02 PR02 OR05 PRQ pick.M2 PRQ4 OR10 PR05 PRQ6 PR10 OR09 OR04 PR06 OR06 ORQ OR12 ORF1 ORK2 PRS2 PR03 PR11 ORQ5 OR01 OR03 PR09 ORQ2 PR04 BR11 OR11 PRK2 OR08 PR07 PRQ1 PRQ2 PRF2 BR08 BR03 ORK1 ORQ7 BR04 OR07 BR06 BR07 PRV BRK1 PR12 BR01 PR08 PRE2
229,random ranged seg9 #13,random,ranged,seg9,32000,50,5029.96,32.900,275.4,0,67.0,4512.0,1,1,2330,1.46,conduit,10,ORQ,BRV,core.ranged PR02 OR02 OR05 ORQ pick.D1 BR01 BR04 OR10 OR06 ORQ7 ORQ3 BR02 ORQ5 BR08 BRQ ORQ2 PR06 BR07 OR01 OR04 PR11 OR07 BRQ5 pick.M2 BR06 OR11 BRQ3 BRC BR09 OR12 BR05 BR03 BRK1 OR09 BRK2 ORQ4 BRQ6 BRQ4 OR08 OR03 PRQ BR11 PRQ6 PR05 BRV PRQ4 PR07 PRF1 ORS2
